old_lawd_cd,new_lawd_cd,resolved_lawd_cd,change_date,sido_nm,city_stem,sgg_old,sgg_new,umd_nm,ri_nm
4159034032,4159132032,4159132032,20260202,경기도,화성시,화성시,화성시 만세구,송산면,지화리
4159034027,4159132027,4159132027,20260202,경기도,화성시,화성시,화성시 만세구,송산면,천등리
4159034035,4159132035,4159132035,20260202,경기도,화성시,화성시,화성시 만세구,송산면,칠곡리
4159013300,4159710800,4159710800,20260202,경기도,화성시,화성시,화성시 동탄구,신동,
4159012600,4159510900,4159510900,20260202,경기도,화성시,화성시,화성시 병점구,안녕동,
4159040000,4159136000,4159136000,20260202,경기도,화성시,화성시,화성시 만세구,양감면,
4159040027,4159136027,4159136027,20260202,경기도,화성시,화성시,화성시 만세구,양감면,대양리
4159040022,4159136022,4159136022,20260202,경기도,화성시,화성시,화성시 만세구,양감면,사창리
4159040024,4159136024,4159136024,20260202,경기도,화성시,화성시,화성시 만세구,양감면,송산리
4159040021,4159136021,4159136021,20260202,경기도,화성시,화성시,화성시 만세구,양감면,신왕리
4159040026,4159136026,4159136026,20260202,경기도,화성시,화성시,화성시 만세구,양감면,요당리
4159040025,4159136025,4159136025,20260202,경기도,화성시,화성시,화성시 만세구,양감면,용소리
4159040023,4159136023,4159136023,20260202,경기도,화성시,화성시,화성시 만세구,양감면,정문리
4159013100,4159710600,4159710600,20260202,경기도,화성시,화성시,화성시 동탄구,영천동,
4159012900,4159710400,,20260202,경기도,화성시,화성시,화성시 동탄구,오산동,
4159025600,4159125000,4159125000,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,
4159025633,4159125033,4159125033,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,국화리
4159025630,4159125030,4159125030,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,매향리
4159025625,4159125025,4159125025,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,멱우리
4159025629,4159125029,4159125029,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,석천리
4159025623,4159125023,4159125023,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,운평리
4159025621,4159125021,4159125021,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,원안리
4159025628,4159125028,4159125028,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,이화리
4159025632,4159125032,4159125032,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,조암리
4159025627,4159125027,4159125027,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,주곡리
4159025624,4159125024,4159125024,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,한각리
4159025622,4159125022,4159125022,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,호곡리
4159025631,4159125031,4159125031,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,화산리
4159025626,4159125026,4159125026,20260202,경기도,화성시,화성시,화성시 만세구,우정읍,화수리
4159037000,4159135000,4159135000,20260202,경기도,화성시,화성시,화성시 만세구,장안면,
4159037028,4159135028,4159135028,20260202,경기도,화성시,화성시,화성시 만세구,장안면,금의리
4159037030,4159135030,4159135030,20260202,경기도,화성시,화성시,화성시 만세구,장안면,노진리
4159037026,4159135026,4159135026,20260202,경기도,화성시,화성시,화성시 만세구,장안면,덕다리
4159037024,4159135024,4159135024,20260202,경기도,화성시,화성시,화성시 만세구,장안면,독정리
4159037029,4159135029,4159135029,20260202,경기도,화성시,화성시,화성시 만세구,장안면,사곡리
4159037027,4159135027,4159135027,20260202,경기도,화성시,화성시,화성시 만세구,장안면,사랑리
4159037022,4159135022,4159135022,20260202,경기도,화성시,화성시,화성시 만세구,장안면,석포리
4159037023,4159135023,4159135023,20260202,경기도,화성시,화성시,화성시 만세구,장안면,수촌리
4159037021,4159135021,4159135021,20260202,경기도,화성시,화성시,화성시 만세구,장안면,어은리
4159037025,4159135025,4159135025,20260202,경기도,화성시,화성시,화성시 만세구,장안면,장안리
4159013600,4159711100,4159711100,20260202,경기도,화성시,화성시,화성시 동탄구,장지동,
4159041000,4159333000,4159333000,20260202,경기도,화성시,화성시,화성시 효행구,정남면,
4159041029,4159333029,4159333029,20260202,경기도,화성시,화성시,화성시 효행구,정남면,계향리
4159041038,4159333038,4159333038,20260202,경기도,화성시,화성시,화성시 효행구,정남면,고지리
4159041024,4159333024,4159333024,20260202,경기도,화성시,화성시,화성시 효행구,정남면,관항리
4159041022,4159333022,4159333022,20260202,경기도,화성시,화성시,화성시 효행구,정남면,괘랑리
4159041030,4159333030,4159333030,20260202,경기도,화성시,화성시,화성시 효행구,정남면,귀래리
4159041037,4159333037,4159333037,20260202,경기도,화성시,화성시,화성시 효행구,정남면,금복리
4159041036,4159333036,4159333036,20260202,경기도,화성시,화성시,화성시 효행구,정남면,내리
4159041032,4159333032,4159333032,20260202,경기도,화성시,화성시,화성시 효행구,정남면,덕절리
4159041034,4159333034,4159333034,20260202,경기도,화성시,화성시,화성시 효행구,정남면,망월리
4159041027,4159333027,4159333027,20260202,경기도,화성시,화성시,화성시 효행구,정남면,문학리
4159041021,4159333021,4159333021,20260202,경기도,화성시,화성시,화성시 효행구,정남면,발산리
4159041026,4159333026,4159333026,20260202,경기도,화성시,화성시,화성시 효행구,정남면,백리
4159041023,4159333023,4159333023,20260202,경기도,화성시,화성시,화성시 효행구,정남면,보통리
4159041035,4159333035,4159333035,20260202,경기도,화성시,화성시,화성시 효행구,정남면,수면리
4159041028,4159333028,4159333028,20260202,경기도,화성시,화성시,화성시 효행구,정남면,신리
4159041025,4159333025,4159333025,20260202,경기도,화성시,화성시,화성시 효행구,정남면,오일리
4159041039,4159333039,4159333039,20260202,경기도,화성시,화성시,화성시 효행구,정남면,용수리
4159041033,4159333033,4159333033,20260202,경기도,화성시,화성시,화성시 효행구,정남면,음양리
4159041031,4159333031,4159333031,20260202,경기도,화성시,화성시,화성시 효행구,정남면,제기리
4159013200,4159710700,4159710700,20260202,경기도,화성시,화성시,화성시 동탄구,중동,
4159011600,4159510100,4159510100,20260202,경기도,화성시,화성시,화성시 병점구,진안동,
4159013000,4159710500,4159710500,20260202,경기도,화성시,화성시,화성시 동탄구,청계동,
4159036000,4159134000,4159134000,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,
4159036024,4159134024,4159134024,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,가재리
4159036034,4159134034,4159134034,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,고주리
4159036025,4159134025,4159134025,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,구장리
4159036023,4159134023,4159134023,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,기천리
4159036027,4159134027,4159134027,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,노하리
4159036030,4159134030,4159134030,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,덕우리
4159036028,4159134028,4159134028,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,덕천리
4159036035,4159134035,4159134035,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,매곡리
4159036031,4159134031,4159134031,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,서근리
4159036032,4159134032,4159134032,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,월문리
4159036026,4159134026,4159134026,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,율암리
4159036029,4159134029,4159134029,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,지월리
4159036022,4159134022,4159134022,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,창곡리
4159036021,4159134021,4159134021,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,하저리
4159036036,4159134036,4159134036,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,해창리
4159036033,4159134033,4159134033,20260202,경기도,화성시,화성시,화성시 만세구,팔탄면,화당리
4159025900,4159125300,4159125300,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,
4159025937,4159125337,4159125337,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,관리
4159025925,4159125325,4159125325,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,구문천리
4159025930,4159125330,4159125330,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,길성리
4159025938,4159125338,4159125338,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,도이리
4159025936,4159125336,4159125336,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,동오리
4159025922,4159125322,4159125322,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,발안리
4159025940,4159125340,4159125340,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,방축리
4159025929,4159125329,4159125329,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,백토리
4159025928,4159125328,4159125328,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,상두리
4159025924,4159125324,4159125324,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,상신리
4159025935,4159125335,4159125335,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,송곡리
4159025932,4159125332,4159125332,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,수직리
4159025931,4159125331,4159125331,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,요리
4159025941,4159125341,4159125341,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,장짐리
4159025923,4159125323,4159125323,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,제암리
4159025934,4159125334,4159125334,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,증거리
4159025921,4159125321,4159125321,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,평리
4159025926,4159125326,4159125326,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,하길리
4159025939,4159125339,4159125339,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,행정리
4159025927,4159125327,4159125327,20260202,경기도,화성시,화성시,화성시 만세구,향남읍,화리현리
4159012200,4159510700,4159510700,20260202,경기도,화성시,화성시,화성시 병점구,황계동,
